Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Month
2004-12-03,04.00.00,1.1,986.0,3.8,700.0,133.0,883.0,80.0,1249.0,768.0,14.0,84.1,1.3389,4,12
2004-12-03,05.00.00,0.7,930.0,2.5,623.0,103.0,975.0,74.0,1215.0,720.0,13.9,85.1,1.3449,5,12
2004-12-03,06.00.00,0.9,988.0,4.0,709.0,178.0,897.0,82.0,1267.0,785.0,13.8,85.5,1.3469,6,12
2004-12-03,07.00.00,1.5,1094.0,7.0,857.0,289.0,739.0,96.0,1378.0,903.0,13.8,85.3,1.3412,7,12
2004-12-03,08.00.00,3.8,1528.0,21.1,1328.0,736.0,487.0,124.0,1839.0,1389.0,13.7,84.5,1.3202,8,12
2004-12-03,09.00.00,6.0,1628.0,29.0,1528.0,928.0,416.0,142.0,2081.0,1649.0,13.9,83.9,1.3284,9,12
2004-12-03,10.00.00,5.1,1555.0,23.0,1377.0,897.0,455.0,154.0,1834.0,1621.0,14.6,81.6,1.3448,10,12
2004-12-03,11.00.00,3.6,1290.0,13.0,1084.0,596.0,586.0,144.0,1544.0,1362.0,15.8,74.7,1.3336,11,12
2004-12-03,12.00.00,3.0,1280.0,14.9,1144.0,481.0,555.0,144.0,1599.0,1624.0,16.4,72.1,1.3359999999999999,12,12
2004-12-03,13.00.00,3.1,1302.0,15.7,1169.0,495.0,544.0,139.0,1636.0,1605.0,16.8,70.3,1.3341,13,12
2004-12-03,14.00.00,3.3,1332.0,18.1,1242.0,460.0,524.0,138.0,1716.0,1608.0,17.9,66.3,1.3499,14,12
2004-12-03,15.00.00,3.4,1332.0,15.5,1163.0,445.0,548.0,134.0,1664.0,1522.0,18.8,62.7,1.3506,15,12
2004-12-03,16.00.00,4.6,1493.0,23.8,1399.0,618.0,466.0,150.0,1893.0,1708.0,19.0,61.6,1.3407,16,12
2004-12-03,17.00.00,6.9,1648.0,32.6,1612.0,858.0,401.0,173.0,2177.0,1885.0,17.7,68.3,1.3713,17,12
2004-12-03,18.00.00,5.1,1482.0,24.0,1404.0,634.0,463.0,134.0,1883.0,1657.0,16.5,71.7,1.3358,18,12
2004-12-03,19.00.00,4.9,1501.0,23.6,1392.0,575.0,476.0,128.0,1832.0,1645.0,15.7,72.7,1.2872,19,12
2004-12-03,20.00.00,6.1,1601.0,30.7,1568.0,738.0,422.0,132.0,2111.0,1729.0,15.0,74.4,1.2593,20,12
2004-12-03,21.00.00,6.2,1421.0,20.9,1320.0,739.0,496.0,134.0,1804.0,1556.0,14.6,75.2,1.2405,21,12
2004-12-03,22.00.00,3.0,1232.0,12.7,1074.0,472.0,606.0,107.0,1504.0,1317.0,14.0,75.7,1.2051,22,12
2004-12-03,23.00.00,3.4,1270.0,14.0,1117.0,542.0,586.0,101.0,1528.0,1290.0,13.1,78.7,1.1817,23,12
2004-12-04,00.00.00,3.5,1257.0,13.7,1108.0,577.0,592.0,94.0,1520.0,1287.0,12.6,78.4,1.1419,0,12
2004-12-04,01.00.00,3.2,1246.0,12.8,1077.0,568.0,621.0,99.0,1462.0,1235.0,12.8,77.9,1.1438,1,12
2004-12-04,02.00.00,2.9,1166.0,11.0,1013.0,451.0,643.0,90.0,1408.0,1144.0,12.1,79.4,1.1201,2,12
2004-12-04,03.00.00,2.1,1062.0,8.2,906.0,112.43561076604547,724.0,73.55424430641818,1305.0,1004.0,11.6,80.1,1.0899,3,12
2004-12-04,04.00.00,1.0666666666666667,1005.0,6.4,829.0,242.0,779.0,71.0,1246.0,944.0,11.6,79.7,1.0858,4,12
2004-12-04,05.00.00,1.7,1032.0,6.8,848.0,277.0,751.0,71.0,1266.0,972.0,11.4,81.1,1.0928,5,12
2004-12-04,06.00.00,1.7,1034.0,7.4,876.0,291.0,740.0,66.0,1305.0,968.0,11.5,81.7,1.1033,6,12
2004-12-04,07.00.00,1.3,1024.0,6.2,822.0,277.0,800.0,70.0,1266.0,954.0,12.4,77.1,1.1072,7,12
2004-12-04,08.00.00,2.8,1243.0,13.7,1108.0,510.0,595.0,90.0,1539.0,1201.0,12.3,79.0,1.1293,8,12
2004-12-04,09.00.00,2.5,1148.0,9.6,963.0,451.0,680.0,102.0,1395.0,1017.0,12.2,83.9,1.189,9,12
2004-12-04,10.00.00,2.7,1182.0,10.4,994.0,584.0,654.0,102.0,1431.0,1039.0,12.2,85.1,1.2079,10,12
2004-12-04,11.00.00,1.5,1015.0,6.5,835.0,260.0,796.0,94.0,1263.0,911.0,12.4,80.1,1.1462,11,12
2004-12-04,12.00.00,2.6,1175.0,10.6,1002.0,492.0,668.0,122.0,1422.0,1059.0,13.0,77.8,1.1641,12,12
2004-12-04,13.00.00,3.1,1224.0,11.9,1046.0,580.0,630.0,124.0,1476.0,1213.0,11.8,86.5,1.1981,13,12
2004-12-04,14.00.00,2.5,1123.0,8.4,916.0,373.0,709.0,103.0,1346.0,1003.0,11.9,85.7,1.1912,14,12
2004-12-04,15.00.00,2.6,1187.0,9.6,961.0,497.0,685.0,115.0,1408.0,1017.0,11.9,88.7,1.2352,15,12
2004-12-04,16.00.00,2.5,1116.0,7.1,860.0,413.0,758.0,107.0,1316.0,937.0,12.3,87.0,1.2422,16,12
2004-12-04,17.00.00,2.3,1131.0,8.3,912.0,444.0,728.0,120.0,1356.0,987.0,12.7,84.4,1.2352,17,12
2004-12-04,18.00.00,3.1,1215.0,10.9,1012.0,533.0,653.0,120.0,1441.0,1131.0,13.1,81.7,1.2284,18,12
2004-12-04,19.00.00,1.9,1077.0,6.9,852.0,325.0,773.0,108.0,1302.0,969.0,13.1,80.4,1.2038,19,12
2004-12-04,20.00.00,2.5,1210.0,10.6,1000.0,439.0,679.0,115.0,1456.0,1062.0,13.4,79.9,1.2254,20,12
2004-12-04,21.00.00,3.1,1181.0,9.4,956.0,506.0,689.0,124.0,1400.0,1058.0,13.8,76.8,1.206,21,12
2004-12-04,22.00.00,2.0,1088.0,6.9,851.0,349.0,766.0,109.0,1307.0,959.0,14.0,75.9,1.2064,22,12
2004-12-04,23.00.00,1.9,1054.0,5.6,794.0,235.0,830.0,93.0,1282.0,887.0,13.5,78.3,1.2097,23,12
2004-12-05,00.00.00,2.4,1096.0,6.3,826.0,378.0,795.0,103.0,1285.0,911.0,13.0,79.2,1.182,0,12
2004-12-05,01.00.00,2.0,1042.0,6.5,834.0,304.0,808.0,106.0,1267.0,914.0,12.4,77.5,1.1115,1,12
2004-12-05,02.00.00,1.2,887.0,3.4,679.0,180.0,969.0,96.0,1132.0,786.0,12.3,71.2,1.0175,2,12
2004-12-05,03.00.00,1.0,884.0,3.0,651.0,112.43561076604547,1034.0,73.55424430641818,1105.0,741.0,12.2,69.6,0.986,3,12
2004-12-05,04.00.00,1.0,862.0,2.8,639.0,148.0,1033.0,81.0,1100.0,727.0,12.3,67.5,0.9624,4,12
2004-12-05,05.00.00,0.8,821.0,2.0,584.0,106.0,1132.0,70.0,1070.0,686.0,12.7,65.6,0.9566,5,12
2004-12-05,06.00.00,0.6,797.0,1.5,543.0,87.0,1235.0,60.0,1047.0,648.0,12.5,65.9,0.9533,6,12
2004-12-05,07.00.00,0.7,802.0,1.4,538.0,96.0,1237.0,63.0,1042.0,645.0,12.4,65.4,0.9426,7,12
2004-12-05,08.00.00,0.8,848.0,1.9,578.0,120.0,1160.0,68.0,1068.0,679.0,13.2,62.5,0.943,8,12
2004-12-05,09.00.00,0.9,863.0,2.4,610.0,130.0,1088.0,68.0,1086.0,696.0,13.1,62.4,0.9366,9,12
2004-12-05,10.00.00,1.0,889.0,3.1,661.0,140.0,1001.0,66.0,1115.0,735.0,12.9,64.7,0.9564,10,12
2004-12-05,11.00.00,1.3,969.0,4.4,733.0,176.0,901.0,72.0,1191.0,803.0,13.0,67.6,1.0090000000000001,11,12
2004-12-05,12.00.00,1.7,1013.0,5.6,795.0,209.0,826.0,81.0,1257.0,848.0,13.0,69.7,1.0403,12,12
2004-12-05,13.00.00,2.4,1100.0,6.7,842.0,309.0,774.0,89.0,1296.0,882.0,12.0,80.0,1.1167,13,12
2004-12-05,14.00.00,1.7,1019.0,5.5,788.0,226.0,828.0,85.0,1267.0,812.0,11.4,83.7,1.1278,14,12
2004-12-05,15.00.00,1.8,1061.0,7.7,887.0,246.0,745.0,86.0,1367.0,889.0,12.0,80.8,1.1264,15,12
2004-12-05,16.00.00,1.5,940.0,3.7,692.0,208.0,934.0,83.0,1177.0,749.0,11.5,81.0,1.101,16,12
2004-12-05,17.00.00,1.1,904.0,2.8,640.0,154.0,1022.0,77.0,1152.0,682.0,11.3,81.0,1.0851,17,12
2004-12-05,18.00.00,2.4,1120.0,8.9,935.0,275.0,744.0,93.0,1385.0,922.0,12.0,78.4,1.0954,18,12
2004-12-05,19.00.00,2.0,987.0,4.6,746.0,281.0,880.0,103.0,1212.0,833.0,12.1,75.5,1.0669,19,12
2004-12-05,20.00.00,1.5,971.0,4.4,734.0,237.0,905.0,90.0,1187.0,808.0,12.5,71.9,1.0351,20,12
2004-12-05,21.00.00,1.7,965.0,4.4,733.0,225.0,909.0,93.0,1173.0,790.0,12.6,70.5,1.0239,21,12
2004-12-05,22.00.00,1.0,873.0,2.8,641.0,143.0,1025.0,72.0,1120.0,685.0,12.5,69.1,1.0003,22,12
2004-12-05,23.00.00,1.0,892.0,3.3,672.0,146.0,1012.0,73.0,1111.0,706.0,13.1,64.3,0.9628,23,12
2004-12-06,00.00.00,1.0,857.0,2.3,605.0,115.0,1094.0,64.0,1071.0,636.0,13.2,62.9,0.9517,0,12
2004-12-06,01.00.00,0.9,901.0,3.2,662.0,125.0,1034.0,66.0,1127.0,678.0,13.3,63.6,0.9673,1,12
2004-12-06,02.00.00,1.1,901.0,3.1,661.0,150.0,1022.0,71.0,1124.0,714.0,13.3,65.3,0.9948,2,12
2004-12-06,03.00.00,1.1,904.0,3.0,649.0,112.43561076604547,983.0,73.55424430641818,1157.0,726.0,12.7,72.2,1.0525,3,12
2004-12-06,04.00.00,0.6,857.0,1.7,562.0,78.0,1140.0,54.0,1130.0,646.0,11.9,79.6,1.1043,4,12
2004-12-06,05.00.00,0.7,881.0,2.3,602.0,108.0,1034.0,58.0,1157.0,685.0,11.8,81.4,1.1238,5,12
2004-12-06,06.00.00,0.9,913.0,3.8,701.0,181.0,926.0,72.0,1219.0,750.0,12.0,80.1,1.1231,6,12
2004-12-06,07.00.00,1.3,1012.0,6.1,817.0,302.0,819.0,89.0,1314.0,878.0,12.2,78.8,1.1178,7,12
2004-12-06,08.00.00,3.1,1314.0,15.8,1173.0,587.0,589.0,112.0,1627.0,1238.0,12.7,77.2,1.1298,8,12
2004-12-06,09.00.00,4.9,1479.0,26.4,1465.0,712.0,471.0,131.0,2018.0,1572.0,13.4,74.4,1.1407,9,12
2004-12-06,10.00.00,4.7,1299.0,18.5,1254.0,698.0,566.0,161.0,1662.0,1488.0,15.9,63.4,1.1349,10,12
2004-12-06,11.00.00,3.2,1221.0,13.2,1090.0,576.0,641.0,135.0,1489.0,1424.0,18.5,52.9,1.1174,11,12
2004-12-06,12.00.00,2.5,1171.0,12.0,1049.0,438.0,655.0,119.0,1418.0,1338.0,18.4,52.6,1.1064,12,12
2004-12-06,13.00.00,3.8,1316.0,19.9,1293.0,562.0,538.0,144.0,1682.0,1559.0,19.4,49.8,1.1095,13,12
2004-12-06,14.00.00,3.3,1208.0,16.4,1191.0,467.0,573.0,130.0,1589.0,1415.0,19.5,50.1,1.1225,14,12
2004-12-06,15.00.00,2.5,1145.0,13.8,1112.0,323.0,621.0,109.0,1481.0,1331.0,20.3,47.5,1.1187,15,12
2004-12-06,16.00.00,2.7,1189.0,15.6,1167.0,391.0,599.0,114.0,1541.0,1315.0,18.7,53.0,1.1322,16,12
2004-12-06,17.00.00,2.9,1173.0,15.7,1170.0,379.0,597.0,115.0,1551.0,1289.0,17.3,57.1,1.1161,17,12
2004-12-06,18.00.00,3.1,1237.0,18.0,1239.0,387.0,570.0,123.0,1620.0,1389.0,16.4,59.5,1.1017,18,12
2004-12-06,19.00.00,4.0,1253.0,17.9,1238.0,433.0,571.0,138.0,1613.0,1351.0,15.9,60.8,1.088,19,12
2004-12-06,20.00.00,3.1,1155.0,14.3,1126.0,349.0,617.0,123.0,1511.0,1267.0,15.5,60.7,1.0591,20,12
2004-12-06,21.00.00,2.7,1175.0,12.8,1077.0,337.0,634.0,112.0,1480.0,1279.0,15.3,63.1,1.0872,21,12
2004-12-06,22.00.00,1.7,1001.0,7.3,871.0,245.0,806.0,87.0,1264.0,1071.0,16.6,58.5,1.0963,22,12
2004-12-06,23.00.00,1.5,1014.0,5.8,804.0,236.0,871.0,79.0,1233.0,994.0,14.6,64.7,1.0677,23,12
2004-12-07,00.00.00,1.4,966.0,5.1,770.0,191.0,900.0,74.0,1206.0,956.0,14.0,66.1,1.05,0,12
2004-12-07,01.00.00,1.4,987.0,5.5,786.0,273.0,901.0,75.0,1220.0,936.0,13.0,69.4,1.0364,1,12
2004-12-07,02.00.00,1.1,888.0,3.5,680.0,211.0,985.0,70.0,1138.0,826.0,13.1,67.4,1.0101,2,12
2004-12-07,03.00.00,1.1,911.0,4.2,719.0,112.43561076604547,947.0,73.55424430641818,1170.0,839.0,11.6,73.4,0.9990000000000001,3,12
2004-12-07,04.00.00,1.0666666666666667,828.0,2.6,627.0,146.0,1074.0,64.0,1103.0,748.0,11.9,71.4,0.9921,4,12
2004-12-07,05.00.00,0.6,857.0,2.3,604.0,126.0,1126.0,63.0,1091.0,740.0,12.4,68.3,0.9801,5,12
2004-12-07,06.00.00,0.8,886.0,2.8,641.0,146.0,1082.0,67.0,1098.0,783.0,14.1,60.6,0.9715,6,12
2004-12-07,07.00.00,1.0,964.0,4.3,730.0,243.0,985.0,71.0,1146.0,891.0,12.9,64.2,0.9506,7,12
2004-12-07,08.00.00,2.8,1230.0,12.6,1070.0,450.0,761.0,98.0,1431.0,1197.0,11.7,68.9,0.9439,8,12
2004-12-07,09.00.00,3.4,1236.0,16.8,1203.0,499.0,681.0,114.0,1566.0,1311.0,12.5,65.8,0.9538,9,12
2004-12-07,10.00.00,3.3,1322.0,17.3,1219.0,574.0,682.0,130.0,1591.0,1472.0,14.5,61.1,1.0007,10,12
2004-12-07,11.00.00,4.1,1407.0,19.8,1292.0,679.0,643.0,155.0,1638.0,1694.0,16.9,54.2,1.0371,11,12
2004-12-07,12.00.00,3.5,1357.0,21.6,1339.0,572.0,657.0,141.0,1583.0,1639.0,17.4,53.3,1.0528,12,12
2004-12-07,13.00.00,3.0,1289.0,18.0,1239.0,396.0,733.0,118.0,1635.0,1469.0,18.8,49.3,1.0581,13,12
2004-12-07,14.00.00,3.6,1257.0,16.0,1179.0,455.0,818.0,134.0,1545.0,1415.0,19.4,47.1,1.051,14,12
2004-12-07,15.00.00,3.0,1199.0,13.7,1108.0,423.0,818.0,123.0,1450.0,1250.0,19.2,47.1,1.0371,15,12
2004-12-07,16.00.00,2.6,1181.0,14.1,1121.0,356.0,629.0,117.0,1466.0,1236.0,17.7,51.5,1.0315,16,12
2004-12-07,17.00.00,2.6,1175.0,13.9,1112.0,350.0,628.0,110.0,1484.0,1212.0,16.5,54.6,1.0164,17,12
2004-12-07,18.00.00,3.1,1202.0,14.3,1126.0,359.0,606.0,115.0,1480.0,1212.0,15.4,57.9,1.0068,18,12
2004-12-07,19.00.00,3.2,1170.0,13.3,1095.0,358.0,618.0,116.0,1470.0,1195.0,15.2,58.4,1.0007,19,12
2004-12-07,20.00.00,2.4,1115.0,11.6,1036.0,289.0,649.0,99.0,1381.0,1200.0,14.9,58.4,0.9843,20,12
2004-12-07,21.00.00,2.6,1130.0,11.3,1026.0,359.0,657.0,115.0,1374.0,1209.0,14.5,60.4,0.9909,21,12
2004-12-07,22.00.00,2.4,1195.0,11.0,1013.0,355.0,646.0,104.0,1345.0,1276.0,14.5,62.3,1.0216,22,12
2004-12-07,23.00.00,1.8,1111.0,7.7,887.0,244.0,720.0,92.0,1262.0,1132.0,14.6,60.6,1.0033,23,12
2004-12-08,00.00.00,1.7,1092.0,7.0,855.0,194.0,750.0,84.0,1231.0,1061.0,15.0,59.3,1.0045,0,12
2004-12-08,01.00.00,1.9,1111.0,7.0,856.0,176.0,746.0,81.0,1254.0,1036.0,14.7,60.3,1.0031,1,12
2004-12-08,02.00.00,1.4,992.0,4.4,731.0,170.0,1035.0,77.0,1149.0,911.0,15.3,59.1,1.0191,2,12
2004-12-08,03.00.00,1.5,1051.0,6.1,815.0,112.43561076604547,1305.0,73.55424430641818,1203.0,951.0,12.3,69.7,0.9954,3,12
2004-12-08,04.00.00,1.7,1080.0,7.9,896.0,212.0,1075.0,75.0,1262.0,1033.0,11.6,72.5,0.9916,4,12
2004-12-08,05.00.00,1.0,893.0,3.1,655.0,146.0,990.0,69.0,1097.0,816.0,12.0,71.9,1.003,5,12
2004-12-08,06.00.00,0.9,923.0,3.2,664.0,177.0,988.0,67.0,1121.0,822.0,11.8,71.8,0.9909,6,12
2004-12-08,07.00.00,1.0,950.0,4.0,713.0,172.0,917.0,68.0,1139.0,841.0,11.8,71.4,0.9864,7,12
2004-12-08,08.00.00,1.0,947.0,3.2,666.0,159.0,985.0,68.0,1115.0,795.0,12.8,66.3,0.9804,8,12
2004-12-08,09.00.00,1.1,973.0,4.0,712.0,184.0,923.0,69.0,1157.0,831.0,13.2,65.2,0.9841,9,12
2004-12-08,10.00.00,1.7,1111.0,7.6,884.0,310.0,751.0,81.0,1280.0,1025.0,13.1,66.2,0.9933,10,12
2004-12-08,11.00.00,2.3,1206.0,9.8,969.0,363.0,701.0,95.0,1365.0,1178.0,14.3,63.3,1.0266,11,12
2004-12-08,12.00.00,2.1,1202.0,9.5,958.0,302.0,732.0,92.0,1330.0,1181.0,16.0,58.1,1.0482,12,12
2004-12-08,13.00.00,2.7,1261.0,11.2,1022.0,424.0,635.0,113.0,1407.0,1250.0,17.3,53.9,1.0562,13,12
2004-12-08,14.00.00,2.3,1102.0,6.9,855.0,258.0,763.0,98.0,1279.0,1039.0,17.3,53.3,1.0407,14,12
2004-12-08,15.00.00,1.2,997.0,4.6,742.0,179.0,911.0,82.0,1180.0,899.0,16.7,54.7,1.0311,15,12
2004-12-08,16.00.00,1.4,1049.0,5.5,790.0,221.0,870.0,96.0,1183.0,1019.0,15.4,58.9,1.02,16,12
2004-12-08,17.00.00,1.9,1082.0,6.5,834.0,303.0,800.0,107.0,1207.0,1057.0,15.2,58.0,0.9927,17,12
2004-12-08,18.00.00,2.6,1177.0,10.3,987.0,429.0,692.0,119.0,1324.0,1229.0,16.2,54.5,0.9956,18,12
2004-12-08,19.00.00,2.4,1166.0,8.9,935.0,357.0,756.0,114.0,1301.0,1135.0,16.5,55.3,1.0267,19,12
2004-12-08,20.00.00,3.5,1352.0,14.0,1118.0,438.0,625.0,127.0,1524.0,1188.0,14.6,72.1,1.1947,20,12
2004-12-08,21.00.00,3.5,1210.0,9.2,947.0,457.0,697.0,121.0,1404.0,1060.0,13.9,76.7,1.2098,21,12
2004-12-08,22.00.00,2.2,1161.0,8.2,909.0,355.0,721.0,109.0,1370.0,962.0,13.7,79.3,1.2326,22,12
2004-12-08,23.00.00,2.3,1142.0,7.2,866.0,348.0,815.0,107.0,1329.0,939.0,13.8,77.3,1.2169,23,12
2004-12-09,00.00.00,1.9,1054.0,5.5,789.0,241.0,886.0,100.0,1254.0,864.0,14.2,71.7,1.1578,0,12
2004-12-09,01.00.00,1.0,926.0,2.9,649.0,134.0,1035.0,83.0,1145.0,741.0,14.9,65.7,1.105,1,12
2004-12-09,02.00.00,0.8,873.0,2.0,583.0,94.0,1155.0,66.0,1108.0,642.0,14.7,67.3,1.1177,2,12
2004-12-09,03.00.00,0.5,832.0,1.2,518.0,112.43561076604547,1264.0,73.55424430641818,1061.0,539.0,15.2,63.2,1.0821,3,12
2004-12-09,04.00.00,0.4,803.0,0.7,466.0,33.0,1451.0,30.0,1034.0,449.0,14.8,65.5,1.0965,4,12
2004-12-09,05.00.00,0.4,818.0,0.7,463.0,33.0,1509.0,29.0,1046.0,437.0,14.4,68.5,1.1158,5,12
2004-12-09,06.00.00,0.4,814.0,0.8,482.0,57.0,1426.0,41.0,1027.0,457.0,14.5,62.9,1.0335,6,12
2004-12-09,07.00.00,0.6,832.0,1.3,530.0,112.0,1346.0,63.0,1027.0,512.0,14.6,56.7,0.9358,7,12
2004-12-09,08.00.00,1.9,1091.0,7.6,882.0,358.0,844.0,114.0,1288.0,931.0,15.0,55.3,0.9338,8,12
2004-12-09,09.00.00,2.0,1019.0,7.4,874.0,287.0,1113.0,114.0,1235.0,905.0,14.5,56.5,0.9306,9,12
2004-12-09,10.00.00,1.4,937.0,4.7,750.0,263.0,1386.0,102.0,1141.0,790.0,14.3,55.4,0.9005,10,12
2004-12-09,11.00.00,1.4,950.0,5.4,786.0,282.0,1038.0,101.0,1145.0,850.0,14.7,52.5,0.8716,11,12
2004-12-09,12.00.00,1.5,962.0,5.4,785.0,286.0,993.0,103.0,1161.0,870.0,15.5,51.7,0.9033,12,12
2004-12-09,13.00.00,1.6,969.0,6.0,812.0,259.0,989.0,100.0,1189.0,842.0,14.9,53.4,0.8998,13,12
2004-12-09,14.00.00,1.8,1010.0,7.1,863.0,265.0,915.0,95.0,1257.0,886.0,15.2,51.0,0.8762,14,12
2004-12-09,15.00.00,1.4,946.0,5.3,780.0,249.0,945.0,99.0,1142.0,801.0,15.2,50.1,0.858,15,12
2004-12-09,16.00.00,1.7,988.0,7.2,865.0,268.0,876.0,102.0,1190.0,895.0,15.6,46.6,0.8176,16,12
2004-12-09,17.00.00,1.7,948.0,5.7,799.0,226.0,1539.0,105.0,1145.0,827.0,14.8,48.4,0.8069,17,12
2004-12-09,18.00.00,2.3,1045.0,9.5,960.0,301.0,1376.0,118.0,1259.0,972.0,14.6,48.0,0.7902,18,12
2004-12-09,19.00.00,3.2,1114.0,12.2,1057.0,388.0,777.0,135.0,1301.0,1079.0,15.1,45.4,0.7759,19,12
2004-12-09,20.00.00,2.6,1006.0,10.3,987.0,285.0,1028.0,124.0,1247.0,964.0,14.5,45.4,0.7458,20,12
2004-12-09,21.00.00,1.6,889.0,4.5,738.0,197.0,1379.0,100.0,1061.0,743.0,13.4,48.1,0.7374,21,12
2004-12-09,22.00.00,0.8,792.0,2.0,583.0,105.0,1972.0,66.0,946.0,517.0,12.3,48.7,0.6931,22,12
2004-12-09,23.00.00,0.7,808.0,1.8,572.0,88.0,1729.0,57.0,954.0,468.0,12.0,51.2,0.7179,23,12
2004-12-10,00.00.00,0.6,814.0,1.9,574.0,92.0,1613.0,58.0,965.0,461.0,11.9,54.6,0.7589,0,12
2004-12-10,01.00.00,0.7,827.0,2.7,636.0,88.0,1485.0,59.0,980.0,483.0,13.7,45.0,0.6991,1,12
2004-12-10,02.00.00,0.7,801.0,2.7,633.0,90.0,1489.0,60.0,940.0,482.0,14.7,37.5,0.622,2,12
2004-12-10,03.00.00,0.5,770.0,2.2,600.0,112.43561076604547,2081.0,73.55424430641818,901.0,416.0,13.8,36.8,0.5760000000000001,3,12
2004-12-10,04.00.00,1.0666666666666667,721.0,0.7,470.0,42.0,2331.0,35.0,815.0,367.0,13.2,35.6,0.5375,4,12
2004-12-10,05.00.00,0.3,709.0,0.5,437.0,31.0,2559.0,27.0,787.0,324.0,12.0,37.3,0.5239,5,12
2004-12-10,06.00.00,0.4,734.0,0.8,478.0,51.0,2294.0,39.0,805.0,378.0,11.7,38.1,0.5223,6,12
2004-12-10,07.00.00,0.5,770.0,1.4,533.0,100.0,2683.0,63.0,839.0,480.0,11.5,38.0,0.5159,7,12
2004-12-10,08.00.00,1.4,919.0,5.6,795.0,315.0,2327.0,110.0,998.0,822.0,12.3,35.8,0.5086,8,12
2004-12-10,09.00.00,2.4,996.0,10.6,998.0,417.0,2318.0,128.0,1136.0,1060.0,12.9,34.5,0.5102,9,12
2004-12-10,10.00.00,1.8,925.0,7.2,866.0,328.0,2542.0,122.0,1013.0,916.0,14.4,30.2,0.4911,10,12
2004-12-10,11.00.00,1.5,883.0,6.2,821.0,304.0,886.0,111.0,967.0,844.0,16.2,26.2,0.4789,11,12
2004-12-10,12.00.00,1.5,884.0,6.2,822.0,300.0,909.0,110.0,968.0,807.0,17.1,23.5,0.45299999999999996,12,12
2004-12-10,13.00.00,1.8,920.0,8.1,903.0,306.0,849.0,114.0,1011.0,853.0,18.1,21.3,0.4396,13,12
2004-12-10,14.00.00,2.1,941.0,9.0,941.0,342.0,837.0,114.0,1036.0,884.0,18.8,20.0,0.4278,14,12
2004-12-10,15.00.00,1.7,934.0,8.4,914.0,324.0,873.0,111.0,1016.0,834.0,18.1,20.8,0.4274,15,12
2004-12-10,16.00.00,2.3,929.0,8.7,928.0,327.0,842.0,116.0,1001.0,893.0,17.6,19.9,0.3952,16,12
2004-12-10,17.00.00,2.9,972.0,11.8,1043.0,404.0,764.0,148.0,1083.0,1037.0,16.0,20.8,0.3757,17,12
2004-12-10,18.00.00,4.0,1073.0,16.5,1195.0,575.0,675.0,177.0,1249.0,1244.0,14.6,23.7,0.3903,18,12
2004-12-10,19.00.00,4.2,1050.0,18.7,1260.0,539.0,662.0,164.0,1256.0,1269.0,13.7,22.9,0.3581,19,12
2004-12-10,20.00.00,3.5,980.0,14.5,1132.0,460.0,742.0,151.0,1102.0,1125.0,12.8,21.7,0.3182,20,12
2004-12-10,21.00.00,2.6,872.0,8.0,900.0,386.0,918.0,147.0,910.0,946.0,12.7,21.3,0.3119,21,12
2004-12-10,22.00.00,1.3,802.0,4.6,743.0,202.0,1051.0,110.0,826.0,751.0,12.8,22.5,0.3309,22,12
2004-12-10,23.00.00,1.0,792.0,3.4,674.0,162.0,1122.0,99.0,810.0,670.0,12.6,23.4,0.3408,23,12
2004-12-11,00.00.00,1.6,857.0,4.8,753.0,261.0,1034.0,116.0,860.0,754.0,12.4,24.0,0.3443,0,12
2004-12-11,01.00.00,1.6,856.0,4.4,734.0,263.0,1041.0,121.0,853.0,781.0,12.5,24.0,0.3462,1,12
2004-12-11,02.00.00,1.1,869.0,3.8,702.0,159.0,1019.0,103.0,891.0,842.0,11.9,32.4,0.4489,2,12
2004-12-11,03.00.00,1.1,890.0,3.6,688.0,112.43561076604547,1015.0,73.55424430641818,897.0,840.0,11.7,33.8,0.4623,3,12
2004-12-11,04.00.00,0.8,834.0,2.7,632.0,111.0,1102.0,83.0,871.0,746.0,11.5,34.2,0.4621,4,12
2004-12-11,05.00.00,0.8,860.0,2.4,616.0,104.0,1105.0,76.0,873.0,754.0,10.5,37.8,0.4799,5,12
2004-12-11,06.00.00,1.0,909.0,4.3,728.0,221.0,933.0,107.0,948.0,905.0,7.8,47.4,0.5046,6,12
2004-12-11,07.00.00,1.2,955.0,5.2,772.0,243.0,1030.0,106.0,957.0,960.0,9.3,43.1,0.5062,7,12
2004-12-11,08.00.00,1.7,1035.0,8.4,914.0,356.0,947.0,124.0,1064.0,1080.0,8.2,46.8,0.5091,8,12
2004-12-11,09.00.00,2.4,1087.0,14.1,1121.0,429.0,711.0,134.0,1177.0,1209.0,10.7,34.2,0.439,9,12
2004-12-11,10.00.00,2.8,1101.0,13.0,1083.0,518.0,692.0,147.0,1130.0,1243.0,14.4,28.2,0.4593,10,12
2004-12-11,11.00.00,2.9,1135.0,13.5,1100.0,460.0,679.0,146.0,1161.0,1273.0,17.4,23.3,0.4599,11,12
2004-12-11,12.00.00,2.6,1095.0,12.5,1067.0,389.0,702.0,133.0,1152.0,1216.0,17.8,23.6,0.4766,12,12
